ville,adresse,type,date,prix,surface,operation,description,surface_predicted
Casablanca,Oasis,Appartement,07/05/2026,8000,50.3,à louer,Studio Neuf meublé de Luxe à OASIS,True
Casablanca,Derb Omar,Appartement,13/04/2026,503000,50.3,à vendre,Appartement à vendre,True
Azemmour,Toute la ville,Terrain,14/04/2026,200000,50.3,à vendre,Beau terrain à vendre,True
Casablanca,Maarif,Bureau,18/03/2026,13500,50.5,à louer,Espace de bureau à CASABLANCA pour 5 personnes,True
Temara,Autre secteur,Appartement,26/04/2026,1600000,122.0,à vendre,Appartement de 122 m² à Temara,False
Mohammedia,Autre secteur,Appartement,05/04/2026,4000,50.1,à louer,Studio de haut standing meublé à louer,True
Tanger,Al Irfane 2,Appartement,26/04/2026,380000,53.8,à vendre,Appartement à vendre quartier Errafan 2 prix raisonnable,True
Casablanca,Derb Ghallef,Local,31/03/2026,3100000,133.0,à vendre,Local commercial angle fort potentiel près Joutia,True
Casablanca,Franceville,Appartement,18/03/2026,1710000,94.0,à vendre,Appartement à vendre 94 m² à Casablanca,False
Kénitra,Al Maghrib Al Arabi,Appartement,23/04/2026,3500,78.0,à louer,Appartement à louer 78 m² à Kénitra,False
Casablanca,Aïn Borja,Appartement,29/04/2026,3500,51.3,à louer,Appartement à louer Résidence Salam,True
Bouskoura,Bouskoura centre,Local,23/04/2026,40000,600.0,à louer,Location dépôt de stockage 600 m² Bouskoura,False
Essaouira,Le boulevard Mohammed V,Appartement,24/04/2026,199,50.3,à louer,Appartement de luxe à louer à la journée près de la mer à Essaouira,True
Casablanca,Maarif,Local,05/04/2026,6000,45.0,à louer,Snack Restaurant de 45 m² à Maarif,False
Tétouan,Autre secteur,Local,30/04/2026,6500,50.3,à louer,Local commercial à louer sur rue,True
Casablanca,Lissasfa,Bureau,13/04/2026,7125,75.0,à louer,Bureaux à louer d une superficie 75 m²,False
Kénitra,Maamora,Appartement,27/04/2026,4500,50.0,à louer,Appartement en face de la gare,True
Casablanca,Sbata,Maison,11/04/2026,690000,75.1,à vendre,Maison une affaire acte notarié,True
Ain Aouda,Toute la ville,Appartement,07/04/2026,1000,60.0,à louer,Appartements à louer hypothèque 60 m² à Ain Aouda,False
Marrakech,Route de Casablanca,Terrain,24/04/2026,123000,50.2,à vendre,TERRAIN LOTI POUR LOGEMENT FAMILIAL,True
Marrakech,Hay Charaf,Appartement,20/03/2026,850000,78.2,à vendre,Bel appartement à vendre meublé à Charaf,True
Benslimane,Autre secteur,Villa,27/04/2026,1207000,50.3,à vendre,Villa titre foncier à vendre,True
Oujda,Centre Ville,Appartement,27/04/2026,370000,70.0,à vendre,Appartement à vendre 70 m² à Oujda,False
Bouznika,Autre secteur,Appartement,01/05/2026,800000,80.0,à vendre,Appartement à vendre 80 m² à Bouznika,False
Kénitra,Centre,Appartement,14/03/2026,890000,107.0,à vendre,Appartement à vendre 107 m² à Kénitra,False
Casablanca,Aïn Chock,Villa,25/03/2026,1900000,120.0,à vendre,Petite villa Titer à vendre 120m² quartier El Inara,False
Saidia,Toute la ville,Appartement,01/04/2026,900,50.3,à louer,Appartement à louer,True
Marrakech,Guéliz,Appartement,17/04/2026,250,49.0,à louer,Appartement à louer en centre ville,True
Fès,Agdal,Bureau,17/04/2026,400000,56.9,à vendre,Bureau 3 façades panoramique,True
Tanger,Malabata,Appartement,11/04/2026,12000,79.0,à louer,Appartement à louer 79 m² à Tanger,False
Sidi Rahal,Toute la ville,Maison,30/03/2026,1750000,126.6,à vendre,vente villa dans une résidence fermée a sidi rahal,True
Casablanca,Anfa,Bureau,16/03/2026,3055000,133.0,à vendre,Superbe Bureau Meublé de 133 m²,False
Oujda,Autre secteur,Maison,14/03/2026,400000,56.8,à vendre,Maison à vendre,True
Rabat,Hassan,Local,07/04/2026,48000,49.4,à louer,LOCAL COMMERCIAL À LA LOCATION HASSAN,True
Dar Bouazza,Toute la ville,Appartement,11/04/2026,20000,200.0,à louer,Appartement à louer 200 m² à Dar Bouaaza,False
Marrakech,Route d'Ourika,Terrain,26/04/2026,360000,55.4,à vendre,3 parcelles Al Akrab Tamalizine,True
Bouskoura,Bouskoura centre,Local,15/04/2026,65,1200.0,à louer,Local industriel 1200 m² ONSSA Bouskoura,False
Temara,Harhoura,Villa,21/03/2026,45000,50.5,à louer,Villa à louer harhoura plage contrebandiers,True
Agadir,Founty,Bureau,24/04/2026,1400000,109.9,à vendre,Plateau bureau 83M2 à vendre,True
Casablanca,Belvédère,Appartement,14/03/2026,1750000,141.0,à vendre,Très bel appartement à vendre 141 m² belvédère,False
Temara,Sable d'or,Villa,27/04/2026,18000,50.3,à louer,Belle charmante villa meublée à Harhoura,True
Tanger,Malabata,Appartement,14/04/2026,1780000,125.6,à vendre,appartement à vendre tanger vue sur mer,True
Taza,Toute la ville,Terrain,14/04/2026,980000,84.2,à vendre,Terrain à vendre,True
Rabat,Agdal,Appartement,05/04/2026,7000,49.8,à louer,Appartement à louer Agdal,True
Casablanca,Californie,Appartement,07/05/2026,1850000,124.6,à vendre,À vendre Superbe appartement 3 ch Jnane Californie,True
Salé,Sala El Jadida,Appartement,21/04/2026,3000,48.6,à louer,Appartement ensoleillé Rue Jbel Toubkal Immeuble 5 Appartement 6 Salé El Jadida,True
Temara,Autre secteur,Appartement,20/04/2026,5500,50.3,à louer,Excellent appartement à louer entièrement meublé à Temara,True
Meknès,Autre secteur,Appartement,21/03/2026,280000,73.0,à vendre,Appartement à vendre 73 m² à Meknès,False
Béni Mellal,Toute la ville,Appartement,17/04/2026,650000,66.2,à vendre,Quartier Charaf Beni Mellal,True
Temara,Harhoura,Villa,16/04/2026,3500000,135.6,à vendre,Superbe triplex neuf à vendre à Harhoura,True
Agadir,Tamraght,Maison,30/03/2026,1950000,127.5,à vendre,Maison à vendre à Tamraght,True
Casablanca,Sidi Moumen,Appartement,26/03/2026,540000,63.4,à vendre,Appartement face arrêt tram Tacharok,True
Casablanca,Quartier des Hôpitaux,Appartement,07/05/2026,6000,50.3,à louer,Studio meublé à louer à quartier des hôpitaux,True
Marrakech,Guéliz,Appartement,13/04/2026,300,49.0,à louer,appartement Guéliz Menara,True
Marrakech,Guéliz,Appartement,28/03/2026,3000000,118.0,à vendre,180987 Vente Appt à Marrakech Gueliz de 118 m²,False
Casablanca,Route d'Azemmour,Appartement,01/05/2026,400,50.3,à louer,Appartement à louer Tamaris 3,True
Kénitra,Mimosas,Appartement,23/04/2026,4000,50.0,à louer,appartement avec chambre parentale,True
Casablanca,Californie,Local,06/05/2026,1600000,123.6,à vendre,Local commercial à vendre,True
Marrakech,Guéliz,Appartement,17/04/2026,5500,50.0,à louer,Appartement à louer 50 m² à Marrakech,False
Marrakech,Route de Tahanaoute,Villa,07/05/2026,3600000,134.8,à vendre,Villa à vendre en face noria golf,True
Marrakech,Route de Casablanca,Appartement,14/04/2026,4000,50.2,à louer,Appartement neuf et bien équipé,True
Bouskoura,Bouskoura centre,Villa,27/04/2026,4500000,135.6,à vendre,Villa à vendre à Bouskoura Ville,True
Casablanca,Oulfa,Local,25/04/2026,5700,127.0,à louer,Entrepôt à louer 127m²,False
Casablanca,Gauthier,Local,08/04/2026,2600000,133.2,à vendre,Vente Local de 140 m2 à Casablanca,True
Tanger,Centre ville,Appartement,26/03/2026,4500,48.9,à louer,Nouvel appartement 2ch à louer Ahlan,True
Kénitra,alliance,Appartement,14/03/2026,165000,50.2,à vendre,Garsonière à vendre doha kenitra rez de chaussée,True
Casablanca,Almaz,Local,07/05/2026,1950000,126.5,à vendre,Magasin 191 quartier Almaz Casablanca,True
Casablanca,Palmier,Appartement,09/04/2026,7500,49.7,à louer,Studio Neuf Meublé à louer à Palmier,True
Dar Bouazza,Toute la ville,Appartement,24/04/2026,300000,52.5,à vendre,Fadaat Al Mohit Appartement économique à vendre,True
Rabat,Kébibat,Appartement,05/04/2026,5000,49.8,à louer,Appartement à louer à Kebibat,True
Casablanca,Ain Sebaa,Appartement,05/04/2026,7000,125.0,à louer,Appartement à louer 125 m² à Casablanca,False
Tanger,Centre,Villa,23/03/2026,3300000,400.0,à vendre,Villa avec piscine 1 400 m² Oued Alian,False
Marrakech,Route d'Ourika,Villa,26/03/2026,20700000,135.4,à vendre,Très belle villa rte d Ourika,True
Bouskoura,Bouskoura centre,Appartement,26/04/2026,6200,50.3,à louer,Appartement à louer à Perla,True
Kénitra,Centre,Bureau,26/03/2026,1000000,81.5,à vendre,Bureau aménagé équipement complet au centre ville,True
Tanger,Centre ville,Appartement,13/04/2026,7500,48.7,à louer,Appartement meublé plein centre ville,True
Bouskoura,Victoria,Appartement,31/03/2026,4500,86.0,à louer,Appartement à louer 86m² à Jasmine Bouskoura,False
Meknès,Marjane 2,Appartement,30/03/2026,2000,50.5,à louer,Appartement à côté de Black Iris,True
Casablanca,Maarif,Appartement,08/04/2026,1700000,109.0,à vendre,181756 Vente Appt à Casablanca Bachkou de 109 m²,False
Casablanca,Racine,Appartement,18/03/2026,15000,50.5,à louer,Appart 91m Meublé Proche BD Massira,True
Bouskoura,Victoria,Terrain,05/04/2026,800000,77.8,à vendre,Terrain constructible,True
Marrakech,Hivernage,Bureau,18/03/2026,5090,50.4,à louer,Bureau pour 2 personnes à Marrakech M Avenue,True
Casablanca,Riviera,Appartement,24/04/2026,1030000,53.0,à vendre,Appartement à vendre 53 m² à Casablanca,False
Casablanca,Gauthier,Appartement,07/05/2026,15500,49.1,à louer,Appartement à louer Gauthier à Casablanca,True
Casablanca,Zone Industrielle,Local,06/05/2026,11500,50.3,à louer,Location local 230m2 ZI Casablanca,True
Marrakech,Route de Tahanaoute,Villa,18/03/2026,4100000,135.4,à vendre,Villa 5 suites piscine chauffée face a noria,True
Tétouan,Wilaya,Local,29/04/2026,13000,50.3,à louer,Bel local à louer,True
Casablanca,Centre Ville,Appartement,23/04/2026,2000,48.1,à louer,Chambre Meublée Sécurisée 1 Fille Mosquée Tahiri,True
Marrakech,Semlalia,Appartement,24/04/2026,9500,48.6,à louer,Joli appartement meublé à louer,True
Casablanca,Palmier,Local,29/03/2026,14000,49.5,à louer,Local commercial aménagé très passant 80m2,True
Tanger,Tanja Balia,Appartement,05/04/2026,6000,48.7,à louer,Appartement Tanger proche de tout,True
Casablanca,Quartier des Hôpitaux,Appartement,01/04/2026,1425000,110.1,à vendre,NEW RMN 13 Appartement à vendre à Les Hôpitaux,True
El Jadida,Autre secteur,Appartement,31/03/2026,660000,66.6,à vendre,Appartement avec escalier séparé à vendre,True
Rabat,Autre secteur,Terrain,25/04/2026,219000,49.8,à vendre,Titre à vendre à Zaair,True
Rabat,Hay Riad,Bureau,18/03/2026,22390,50.0,à louer,Bureau privé pour 5 pers à RABAT Mahaj Ryad,True
Casablanca,Ain Sebaa,Local,27/04/2026,5000,49.9,à louer,Magasin à louer City Ain Sbaï,True
Casablanca,Ain Sebaa,Villa,07/05/2026,4400000,135.3,à vendre,VILLA 3 NIVEAUX AIN SEBAA 320M²,True
Casablanca,Errahma,Terrain,15/04/2026,587000,48.9,à vendre,Terrain usage école a vendre,True
Ait Melloul,Toute la ville,Maison,03/04/2026,800000,77.8,à vendre,Maison à vendre Ait Melloul,True
Casablanca,Sidi Maarouf,Appartement,03/04/2026,3500,51.2,à louer,Appartement à louer,True
El Jadida,Derb Al Hajjar,Villa,28/03/2026,950000,84.4,à vendre,Duplex Sidi Bouzid avec piscine à côté de la mer,True
Casablanca,Maarif,Appartement,05/04/2026,1,100.0,location de vacances,Appartement colocation 100 m² à Casablanca,False
Rabat,Agdal,Bureau,23/03/2026,2650000,132.5,à vendre,Plateau bureau à vendre Agdal Rabat,True
Al Firdaous,Toute la ville,Terrain,21/04/2026,650000,66.2,à vendre,Vente terrain 2500 m2,True
Casablanca,Ain Sebaa,Appartement,18/04/2026,4500,49.9,à louer,Plusieurs Haut Standing vide Couple 3Filles,True
Tiznit,Toute la ville,Terrain,20/04/2026,15000,50.3,à vendre,Vente de lot de terrain ZU Tiznit,True
Agadir,Hay Salam,Maison,14/04/2026,2600000,135.2,à vendre,Maison à vendre,True
Casablanca,Sidi Maarouf,Bureau,25/03/2026,3600,50.9,à louer,Bureau privatif pour 3 personnes Sidi Maarouf,True
Oujda,CGI,Terrain,16/04/2026,420000,57.9,à vendre,Vente de terrain lotissement 1 Mir derrière CGI,True
Casablanca,Centre Ville,Bureau,18/03/2026,14250,48.4,à louer,Espaces de bureau pour 5 personnes à CASABLANCA,True
Dar Bouazza,Toute la ville,Appartement,09/04/2026,12900,50.3,à louer,Appartement meublé à Dar Bouazza 2 mn de Mc Do,True
Casablanca,Errahma,Appartement,21/03/2026,680000,74.1,à vendre,Appartement à vendre moyen standing Errahma,True
Marrakech,Autre secteur,Maison,29/03/2026,730000,77.5,à vendre,Maison à vendre,True
Berkane,Toute la ville,Terrain,04/04/2026,180000,50.3,à vendre,Terrain à Amallou Berkane,True
Casablanca,Sidi Maarouf,Appartement,07/05/2026,5500,51.2,à louer,Appartement à louer à Sidi Maârouf résidence el madina,True
Drargua,Toute la ville,Appartement,15/04/2026,640000,66.2,à vendre,54675667 76,True
Rabat,Yacoub El Mansour,Maison,13/04/2026,900000,80.8,à vendre,Duplex à vendre Dior Twala,True
Casablanca,Oulfa,Local,03/04/2026,4500,20.0,à louer,Bureau Local 20 m² à Val d Anfa Bourgogne,False
Marrakech,Route d'Amezmiz,Terrain,09/04/2026,3000000,131.6,à vendre,Ferme de 4 hectares avec villa,True
Casablanca,Californie,Appartement,07/05/2026,9000,47.8,à louer,À Californie Appartement près de l école américaine,True
Tanger,Gourziana,Terrain,26/04/2026,730000,73.0,à vendre,Terrain 73m² à vendre à Tanger,False
Marrakech,Palmeraie,Appartement,14/03/2026,1600000,124.5,à vendre,Vente appartement 97m meublé,True
Mohammedia,Hay Mesk Lil,Appartement,28/03/2026,5000,49.9,à louer,Appartement à louer Hay Mesk Lil Résidence Green Parc,True
Agadir,Hay Mohammadi,Appartement,16/03/2026,630000,75.0,à vendre,Appartement à vendre 75 m² à Agadir,False
Rabat,Agdal,Appartement,13/04/2026,2650,21.0,à louer,Chambre à louer 21 m² à Rabat Agdal,False
Casablanca,Casablanca Finance City,Appartement,15/04/2026,280000,50.3,à vendre,Pas de porte à vendre,True
Sidi Rahal,Toute la ville,Terrain,13/04/2026,900000,81.6,à vendre,Terrain à vendre près de Sidi Rahal Chatai,True
Salé,Hay Karima,Local,14/03/2026,2000,49.4,à louer,Local commercial à louer,True
Casablanca,Ferme Bretone,Terrain,18/03/2026,5370000,136.2,à vendre,Terrain 179 m2 B4 Ferme Breton casa,True
Agadir,Hay Dakhla,Local,14/04/2026,9000,50.3,à louer,Local commercial entièrement rénové,True
Casablanca,Aïn Chock,Appartement,25/03/2026,1700000,120.0,à vendre,Appartement Choka Teter à vendre 120m² dans le quartier Ouled Taleb,False
Marrakech,Route de Casablanca,Terrain,14/04/2026,1320000,97.2,à vendre,Terrain pour Villa dans une résidence fermée,True
Al Hoceima,Toute la ville,Terrain,11/04/2026,800000,77.8,à vendre,Terrain à vendre à Ajdir Dahar Sloum,True
Casablanca,Roches Noires,Appartement,21/04/2026,4000,50.3,à louer,Joli appartement à louer à Roches Noires,True
Settat,Toute la ville,Appartement,11/04/2026,540000,61.9,à vendre,Appartements excellents à vendre dans le complexe Al Khair,True
Meknès,Marjane 2,Local,14/03/2026,8500,50.5,à louer,Café à louer,True
Tanger,Branes 2,Appartement,17/04/2026,620000,64.5,à vendre,appartement à vendre 73 mètres,True
Kénitra,La Ville Haute,Appartement,09/04/2026,1260000,126.0,à vendre,Appartement à vendre 126 m² à Kénitra,False
Marrakech,Ain Mezouar,Appartement,20/04/2026,4500,50.2,à louer,Appart 3 pièces 5min de M avenue Marrakech,True
Casablanca,Quartier des Hôpitaux,Terrain,11/04/2026,3762000,684.0,à vendre,Terrain R 5 à vendre 684 m² Les Hôpitaux Bd Anoual,False
Casablanca,Maarif,Appartement,01/04/2026,5500,50.3,à louer,Studio meublé en location,True
Casablanca,Hermitage,Appartement,08/04/2026,11000,50.3,à louer,Appartement meublé Haut de gamme 88m2 à Q Les princesses,True
Marrakech,Route de Casablanca,Appartement,26/03/2026,1608000,134.0,à vendre,Appartement à vendre 134 m² à Marrakech,False
Oujda,Autre secteur,Maison,14/03/2026,410000,58.1,à vendre,Maison individuelle à vendre,True
Martil,Toute la ville,Appartement,25/04/2026,300,50.0,à louer,Appartement à louer 50 m² à Martil,False
Casablanca,Roches Noires,Bureau,23/03/2026,5800,50.1,à louer,Plateau bureau de 46m2 bd Moulay SMAIL,True
Tanger,Sania,Appartement,21/03/2026,12000,48.2,à louer,Malabata Hills,True
Sefrou,Toute la ville,Terrain,06/04/2026,300000,400.0,à vendre,Terrain titré 400m² constructible Opportunité d investissement,False
Temara,Harhoura,Villa,28/03/2026,30000,50.5,à louer,Villa meublée,True
Berrechid,Toute la ville,Appartement,03/04/2026,180000,50.3,à vendre,Résidence Printemps El Menzah à Berrechid,True
Casablanca,Aïn Chock,Maison,21/04/2026,1360000,101.8,à vendre,Quartier Moulay Abdellah,True
Casablanca,Maarif,Appartement,18/03/2026,1280000,91.3,à vendre,CMN MA 2568 Appartement à vendre à Maârif,True
Skhirat,Autre secteur,Appartement,17/04/2026,2000,50.3,à louer,Voiture à louer à Skhirat centre près de la gare,True
Tiznit,Toute la ville,Appartement,05/04/2026,1600,50.3,à louer,Appartement à louer,True
Béni Mellal,Toute la ville,Terrain,15/04/2026,450000,61.4,à vendre,À VENDRE TERRAIN TITRÉ R2 À BENI MELLAL,True
Rabat,Agdal,Appartement,13/04/2026,2500,25.0,à louer,Chambre à louer 25 m² à Rabat Agdal,False
Tanger,manar,Terrain,25/04/2026,195000,48.7,à vendre,Terrain à vendre,True
Mohammedia,La Siesta,Appartement,16/04/2026,6200,50.1,à louer,Appartement à louer à Mohammedia Pont plondin,True
Casablanca,Les Princesses,Appartement,07/05/2026,6000,52.0,à louer,Un beau Studio 52m² Quartier les princesses,False
Marrakech,Es Saada,Local,14/03/2026,1450000,109.6,à vendre,Local commercial Titer à vendre 45 mètres,True
Marrakech,Route d'Ourika,Villa,30/03/2026,6700000,135.4,à vendre,Magnifique villa avec piscine à Marrakech,True
Mdiq,Toute la ville,Local,26/03/2026,10000,50.5,à louer,C L0017 Local à M diq Location Saisonnière,True
Rabat,Souissi,Villa,07/05/2026,15000000,134.6,à vendre,Magnifique villa en vente à Souissi,True
Salé,Toute la ville,Appartement,08/04/2026,816000,83.0,à vendre,180517 Vente Appt à Salé Bouknadel Ameur de 83 m²,False
Midelt,Toute la ville,Appartement,25/03/2026,300,70.0,à louer,Appartement à louer 70 m² à Midelt,False
Saidia,Toute la ville,Terrain,17/04/2026,700000,74.7,à vendre,Terrain à Marina dans lotissement Chourouk,True
Fès,Bad Boujloud,Villa,08/04/2026,2200000,130.2,à vendre,Riad Historique Exceptionnel au Cœur de Fès,True
Casablanca,Bourgogne,Appartement,06/05/2026,1650000,100.0,à vendre,Appartement à vendre 100m² à Bourgogne Mobilia,False
Casablanca,Les Princesses,Appartement,18/04/2026,7000,50.2,à louer,Studio meublé à louer,True
Casablanca,Belvédère,Appartement,07/05/2026,4500,48.0,à louer,À Emile Zola appart vide à louer,True
